#timestamp, amount of minutes the scores were hidden, 0:15 score, 0:30 score, 0:45 score, 1:00 score, 1:15 score, 1:30 score, 1:45 score, 2:00 score
1530178312.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178312.0, 0, 2, 1, 0, 0, 1, 0, 0, 0
1530178297.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178291.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530178280.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178271.0, 0, 2, 2, 3, 3, 3, 3, 3, 3
1530178331.0, 0, 2, 2, 3, 4, 5, 6, 7, 6
1530178326.0, 0, 1, 1, 1, 1, -1, 0, 0, -2
1530178326.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178317.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530178367.0, 0, -1, -2, -3, -3, -3, -2, -4, -6
1530178393.0, 0, 1, 1, 2, 2, 3, 3, 3, 3
1530178393.0, 0, 15, 22, 27, 34, 41, 46, 49, 54
1530178435.0, 0, 1, 0, 0, 3, 4, 4, 6, 9
1530178425.0, 0, 2, 3, 4, 4, 4, 4, 3, 4
1530178412.0, 0, 2, 2, 1, 1, 0, 0, 0, 1
1530178403.0, 0, -3, -3, -3, -6, -5, -3, -3, -6
1530178473.0, 0, 3, 5, 4, 2, 2, 2, 1, 3
1530178470.0, 0, 1, 2, 2, 3, 3, 4, 4, 4
1530178469.0, 0, 3, 3, 5, 4, 5, 5, 7, 8
1530178516.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178500.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178562.0, 0, 1, 1, 1, 1, 1, 1, 0, 0
1530178558.0, 0, 1, 2, 2, 3, 4, 3, 4, 4
1530178557.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178549.0, 0, 4, 5, 8, 10, 13, 12, 15, 14
1530178531.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178592.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178587.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178632.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178628.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178626.0, 0, -4, -9, -8, -8, -8, -10, -9, -9
1530178624.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178619.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178596.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178681.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178677.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178673.0, 0, 6, 10, 12, 13, 18, 19, 19, 21
1530178648.0, 0, 0, 0, 0, 0, 0, 0, -1, -1
1530178646.0, 0, 1, 1, 3, 3, 3, 2, 2, 5
1530178639.0, 0, 3, 3, 6, 8, 9, 9, 11, 13
1530178715.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178715.0, 0, 1, 1, 2, 6, 6, 4, 5, 8
1530178715.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178759.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178751.0, 0, 2, 2, 2, 2, 2, 1, 1, 2
1530178747.0, 0, 2, 2, 3, 3, 3, 3, 3, 3
1530178745.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178745.0, 0, 0, 1, 3, 3, 2, 2, 3, 4
1530178742.0, 0, 4, 5, 5, 5, 7, 7, 9, 10
1530178736.0, 0, 1, 1, 2, 2, 2, 2, 2, 2
1530178769.0, 0, 3, 4, 4, 4, 5, 5, 5, 5
1530178768.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178767.0, 0, 1, 1, 2, 2, 4, 4, 5, 6
1530178805.0, 0, 1, 5, 4, 5, 8, 7, 9, 11
1530178787.0, 0, 1, 2, 3, 3, 5, 6, 7, 7
1530178786.0, 0, 2, 3, 6, 7, 10, 13, 19, 26
1530178849.0, 0, 2, 3, 4, 7, 8, 9, 10, 11
1530178846.0, 0, -1, 1, 0, -1, -1, -1, 0, 1
1530178841.0, 0, 2, 5, 5, 5, 6, 7, 7, 8
1530178832.0, 0, 2, 3, 3, 6, 6, 8, 11, 9
1530178831.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178857.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178908.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178906.0, 0, 1, 1, 0, 0, 0, 0, 1, 1
1530178900.0, 0, 2, 2, 3, 3, 4, 6, 6, 7
1530178866.0, 0, 1, 1, 2, 2, 2, 2, 2, 2
1530178923.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530178961.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178943.0, 0, 1, 1, 1, 1, 1, 1, 2, 2
1530178937.0, 0, 1, 2, 2, 3, 3, 3, 3, 3
1530178934.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179013.0, 0, 2, 2, 2, 3, 3, 3, 4, 4
1530179013.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179001.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1530178998.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530178990.0, 0, 1, 1, 2, 3, 3, 3, 3, 3
1530179032.0, 0, 3, 4, 3, 3, 3, 4, 7, 4
1530179071.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1530179060.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179060.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530179150.0, 0, 1, 1, 1, 1, 1, 1, 2, 3
1530179119.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179186.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179178.0, 0, 2, 3, 4, 5, 5, 5, 5, 6
1530179160.0, 0, 0, 0, -2, -4, -2, -1, -5, -3
1530179201.0, 0, 5, 6, 3, 3, 3, 3, 4, 4
1530179261.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179214.0, 0, 1, 2, 2, 3, 3, 3, 3, 7
1530179306.0, 0, 1, 2, 8, 7, 6, 7, 7, 10
1530179292.0, 0, 3, 3, 6, 9, 12, 13, 17, 16
1530179291.0, 0, 1, 3, 3, 3, 3, 3, 3, 3
1530179273.0, 0, 1, 1, 2, 2, 2, 3, 3, 3
1530179339.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179336.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179401.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179384.0, 0, 1, 1, 2, 3, 3, 2, 2, 3
1530179368.0, 0, 1, 1, 1, 2, 1, 0, -1, 0
1530179368.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179362.0, 0, 1, 1, -1, -1, -1, 0, 0, 0
1530179362.0, 0, 2, 3, 5, 6, 7, 9, 15, 18
1530179361.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179361.0, 0, 1, 1, 2, 3, 3, 4, 3, 5
1530179359.0, 0, 2, 1, 1, 1, 1, 1, 1, 1
1530179443.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1530179434.0, 0, 2, 2, 2, 5, 7, 8, 9, 12
1530179413.0, 0, 1, 1, 0, -1, 0, 1, 2, 3
1530179412.0, 0, 1, 1, 2, 2, 3, 3, 3, 6
1530179412.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179452.0, 0, 3, 10, 13, 17, 20, 26, 41, 47
1530179520.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179506.0, 0, 2, 2, 0, 0, 0, 0, 0, 0
1530179506.0, 0, -2, -1, 2, 3, 2, 3, 2, 3
1530179503.0, 0, 1, 1, 1, 0, 0, 0, 0, 0
1530179495.0, 0, 0, 0, 2, 2, 2, 2, 2, 3
1530179491.0, 0, -2, -3, -8, -7, -9, -12, -15, -14
1530179485.0, 0, -3, 0, 1, 1, 1, 2, 1, 1
1530179479.0, 0, 5, 6, 6, 6, 6, 7, 7, 8
1530179471.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179469.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530179604.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179604.0, 0, 2, 2, 3, 4, 4, 6, 5, 4
1530179583.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179565.0, 0, 4, 9, 10, 13, 16, 22, 23, 26
1530179562.0, 0, 1, 2, 2, 2, 3, 3, 4, 3
1530179619.0, 0, -2, -3, -3, -3, -3, -4, -3, -2
1530179611.0, 0, 3, 3, 3, 4, 4, 4, 6, 6
1530179635.0, 0, -1, -1, -2, -4, -6, -5, -5, -8
1530179621.0, 0, 1, 0, -2, -2, -2, -2, -2, -2
1530179616.0, 0, 1, 2, 2, 3, 4, 5, 6, 6
1530179686.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179664.0, 0, 1, 1, 1, 1, 1, 1, 1, 3
1530179659.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179699.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179742.0, 0, 1, -1, 1, 1, 1, 0, 2, 2
1530179739.0, 0, 2, 4, 5, 8, 8, 7, 10, 13
1530179731.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179707.0, 0, 3, 6, 7, 10, 12, 15, 16, 16
1530179769.0, 0, 1, 0, 0, 0, 0, 1, 1, 1
1530179767.0, 0, 1, 2, 2, 2, 2, 3, 3, 3
1530179764.0, 0, 2, 3, 3, 4, 4, 5, 7, 8
1530179843.0, 0, 3, 1, 0, 3, 4, 6, 5, 6
1530179839.0, 0, 1, 2, 4, 6, 6, 8, 7, 6
1530179833.0, 0, 2, 0, -1, -1, -1, 0, 0, 0
1530179918.0, 0, 1, 2, 3, 2, 1, 1, 2, 0
1530179903.0, 0, 1, 1, 1, 1, 2, 1, 1, 0
1530179899.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179884.0, 0, 1, 1, 1, 2, 3, 3, 3, 3
1530179915.0, 0, 0, 1, 9, 11, 11, 14, 16, 20
1530179944.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179942.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179929.0, 0, 1, 1, 1, 1, 2, 2, 2, 2
1530179994.0, 0, 2, 2, 2, 3, 4, 6, 6, 9
1530179989.0, 0, -1, 0, -1, -1, -2, 0, -1, -1
1530179981.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530179968.0, 0, 1, -1, -1, -1, -1, -1, -1, -1
1530179966.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180003.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180000.0, 0, 1, 1, 1, 2, 2, 2, 2, 3
1530180060.0, 0, 1, 1, 1, 1, 2, 3, 3, 3
1530180042.0, 0, 1, 1, 1, 1, 1, 1, 2, 2
1530180033.0, 0, 2, 2, 3, 3, 4, 3, 4, 4
1530180033.0, 0, -1, -4, -5, -4, -3, -3, -3, -4
1530180026.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180019.0, 0, 2, 0, 1, 2, 2, 2, 0, 1
1530180015.0, 0, 1, 3, 5, 5, 5, 6, 8, 9
1530180014.0, 0, 1, 1, 1, 1, 2, 2, 3, 3
1530180013.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180075.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180141.0, 0, 1, 1, 1, 1, 1, 1, 2, 3
1530180115.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180113.0, 0, 1, 1, 1, 1, 2, 2, 2, 2
1530180111.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180107.0, 0, 4, 6, 6, 9, 13, 16, 21, 23
1530180102.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180080.0, 0, 1, 3, 4, 5, 7, 8, 9, 9
1530180194.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180179.0, 0, 1, 2, 1, 1, 1, 1, 1, 2
1530180220.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1530180219.0, 0, 5, 6, 8, 8, 8, 10, 11, 15
1530180216.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1530180209.0, 0, 1, 2, 3, 6, 6, 6, 8, 10
1530180229.0, 0, 1, 4, 4, 4, 4, 5, 4, 5
1530180228.0, 0, 2, 1, 1, 1, 1, 3, 5, 5
1530180270.0, 0, 1, 7, 11, 11, 13, 14, 13, 15
1530180265.0, 0, 1, 2, 2, 1, 2, 3, 3, 3
1530180303.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180302.0, 0, 1, 2, 3, 3, 3, 2, 3, 3
1530180337.0, 0, 12, 17, 25, 31, 44, 49, 54, 64
1530180337.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180336.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1530180330.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180323.0, 0, 0, -1, -1, -1, -1, 0, 0, 0
1530180319.0, 0, 1, 2, 4, 4, 4, 5, 4, 4
1530180379.0, 0, 1, -1, -1, -1, -1, 0, 0, 0
1530180437.0, 0, -1, -2, -1, -1, 3, 2, 1, 0
1530180429.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180428.0, 0, 2, 2, 2, 3, 3, 3, 5, 4
1530180423.0, 0, 5, 8, 14, 15, 22, 38, 46, 55
1530180468.0, 0, 1, 1, 1, 1, 2, 2, 2, 2
1530180465.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180448.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180478.0, 0, 1, 2, 4, 5, 6, 8, 7, 7
1530180552.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180548.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180534.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180516.0, 0, 1, 1, 2, 3, 3, 4, 6, 5
1530180563.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180559.0, 0, 1, 2, 2, 2, 3, 4, 6, 6
1530180617.0, 0, 3, 4, 5, 6, 7, 9, 7, 9
1530180606.0, 0, 1, 1, 1, 1, 1, 1, 1, 2
1530180728.0, 0, 2, 3, 4, 4, 5, 9, 14, 14
1530180701.0, 0, 0, 1, 1, 3, 4, 3, 6, 5
1530180691.0, 0, 0, 1, 1, 2, 4, 4, 4, 5
1530180798.0, 0, 1, 1, 0, -1, 0, 1, 0, 1
1530180796.0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1530180790.0, 0, 3, 2, 4, 2, 1, 2, 1, 2
1530180785.0, 0, 6, 6, 8, 12, 11, 11, 8, 9
1530180777.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180773.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180803.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180838.0, 0, 3, 3, 3, 3, 4, 4, 5, 6
1530180856.0, 0, -1, -1, 0, 1, 2, 2, 3, 3
1530180855.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180882.0, 0, 2, 2, 3, 4, 3, 3, 3, 1
1530180923.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180907.0, 0, 1, 2, 3, 3, 3, 3, 5, 5
1530180907.0, 0, 2, 4, 5, 6, 7, 7, 8, 11
1530180991.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530180964.0, 0, 1, 1, 1, 2, 2, 3, 3, 3
1530180952.0, 0, 4, 4, 4, 4, 4, 3, 3, 3
1530181054.0, 0, -1, -1, 0, 0, 0, 0, -1, 0
1530181123.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181121.0, 0, 1, 1, 1, 1, 2, 3, 3, 4
1530181115.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181165.0, 0, 3, 3, 3, 3, 3, 3, 4, 5
1530181164.0, 0, 5, 9, 11, 19, 34, 46, 64, 85
1530181149.0, 0, 1, 1, 2, 2, 2, 2, 2, 1
1530181178.0, 0, 5, 8, 12, 12, 13, 12, 15, 13
1530181226.0, 0, 1, 1, 2, 2, 2, 3, 3, 3
1530181265.0, 0, 0, 1, 2, 2, 2, 2, 1, 4
1530181263.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181249.0, 0, 3, 5, 5, 6, 8, 10, 8, 11
1530181249.0, 0, 1, 2, 2, 2, 4, 3, 6, 5
1530181245.0, 0, 1, 2, 2, 3, 3, 3, 3, 3
1530181241.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181293.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181370.0, 0, 3, 3, 3, 4, 5, 5, 5, 7
1530181368.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530181359.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181314.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181312.0, 0, 1, 2, 2, 3, 3, 4, 5, 5
1530181311.0, 0, -1, 0, 2, 4, 4, 6, 6, 5
1530181311.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181446.0, 0, 0, 0, 0, 0, 1, 2, 2, 2
1530181443.0, 0, 2, 3, 3, 4, 3, 2, 6, 9
1530181442.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181418.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1530181416.0, 0, 3, 5, 6, 10, 18, 24, 30, 38
1530181392.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181464.0, 0, 2, 4, 5, 9, 13, 17, 27, 30
1530181460.0, 0, 1, 1, 1, 2, 2, 2, 5, 4
1530181460.0, 0, 2, 3, 4, 6, 11, 16, 19, 24
1530181491.0, 0, 2, 3, 4, 4, 4, 3, 3, 3
1530181543.0, 0, 1, 1, 1, 1, 1, 1, 1, 2
1530181539.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181530.0, 0, 2, 3, 3, 5, 7, 8, 10, 16
1530181527.0, 0, 1, 1, -1, -1, -1, -1, -1, -1
1530181510.0, 0, 3, 3, 3, 6, 12, 16, 17, 21
1530181498.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530181608.0, 0, 1, 3, 4, 5, 3, 4, 3, 2
1530181597.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530181593.0, 0, 1, 1, 1, 3, 4, 4, 5, 6
1530181591.0, 0, 4, 3, 4, 5, 5, 6, 7, 7
1530181587.0, 0, 1, 2, 2, 4, 6, 7, 7, 7
1530181581.0, 0, 1, 1, 1, 2, 2, 2, 3, 3
1530181565.0, 0, 1, 1, 1, 1, 1, 1, 3, 3
1530181654.0, 0, 1, 2, 2, 3, 5, 5, 6, 7
1530181646.0, 0, 2, 2, 2, 1, 1, 2, 2, 2
1530181711.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181689.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530181687.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181687.0, 0, 2, 3, 3, 3, 3, 3, 3, 3
1530181673.0, 0, 0, 0, 2, 2, 2, 1, 1, 1
1530181716.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530181713.0, 0, 1, 1, 2, 2, 2, 1, 1, 1
1530181767.0, 0, -1, -1, -2, -4, -4, -3, -2, -1
1530181756.0, 0, 2, 3, 5, 6, 6, 5, 5, 7
1530181744.0, 0, 2, 2, 3, 3, 3, 3, 3, 4
1530181733.0, 0, 1, 1, 1, 1, 2, 3, 3, 5
1530181777.0, 0, 1, -1, -1, -2, -3, -4, 1, 2
1530181806.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181795.0, 0, 1, 1, 1, 1, 1, 1, 2, 3
1530181788.0, 0, -1, -1, -2, -1, -1, -1, -1, 0
1530181828.0, 0, 1, 1, 0, 0, 0, 1, 1, 2
1530181827.0, 0, 3, 4, 4, 6, 9, 9, 10, 12
1530181909.0, 0, 0, -1, -1, -2, -2, -1, -1, -1
1530181897.0, 0, 2, 2, 2, 1, 1, 1, 1, 1
1530181893.0, 0, 0, 0, 0, -1, -1, 0, 0, 0
1530181890.0, 0, 1, 1, 2, 2, 2, 2, 3, 3
1530181877.0, 0, 2, 2, 2, 3, 3, 3, 3, 3
1530181874.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530181925.0, 0, 2, 1, 2, 4, 4, 4, 7, 8
1530181988.0, 0, 1, 2, 3, 4, 5, 4, 4, 7
1530181983.0, 0, 2, 4, 4, 6, 7, 9, 9, 11
1530181978.0, 0, 2, 2, 3, 4, 4, 4, 6, 6
1530181962.0, 0, 1, 1, 2, 3, 3, 3, 3, 3
1530181956.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182021.0, 0, 2, 3, 3, 3, 3, 3, 3, 3
1530181998.0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1530181990.0, 0, 1, 1, 3, 5, 8, 9, 10, 11
1530182081.0, 0, 1, 1, 1, 1, 1, 1, 1, 2
1530182072.0, 0, 1, 1, 1, 2, 3, 3, 3, 3
1530182057.0, 0, 2, 3, 4, 4, 4, 4, 4, 7
1530182052.0, 0, 2, 2, 2, 3, 4, 9, 12, 15
1530182045.0, 0, 1, 1, 2, 3, 3, 3, 3, 3
1530182154.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182121.0, 0, 4, 4, 7, 12, 17, 24, 30, 31
1530182172.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182170.0, 0, 1, 1, 1, 2, 3, 8, 11, 13
1530182163.0, 0, 1, 1, 1, 0, -1, -1, -1, -1
1530182161.0, 0, 3, 3, 5, 6, 8, 9, 12, 10
1530182243.0, 0, 2, 3, 5, 6, 5, 6, 8, 6
1530182214.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182292.0, 0, 2, 2, 2, 2, 3, 3, 4, 6
1530182287.0, 0, 1, 1, 1, 1, 1, 0, 0, 0
1530182333.0, 0, 1, 1, 3, 4, 4, 6, 6, 7
1530182362.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182357.0, 0, 0, -1, 1, 1, 1, 3, 4, 4
1530182419.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1530182416.0, 0, 1, 1, 1, 1, 2, 2, 3, 5
1530182475.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182541.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530182485.0, 0, 2, 3, 4, 3, 4, 6, 5, 6
1530182548.0, 0, 1, 1, 1, 2, 2, 2, 2, 3
1530182594.0, 0, 2, 3, 4, 6, 7, 8, 8, 10
1530182590.0, 0, 2, 5, 4, 4, 5, 6, 5, 5
1530182623.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182663.0, 0, 1, 1, 1, 1, 1, 1, 2, 3
1530182651.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182648.0, 0, 2, 2, 1, 1, 3, 4, 1, 4
1530182644.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530182699.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182762.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182757.0, 0, 1, 1, 1, 1, 1, 0, 0, 0
1530182750.0, 0, 1, 1, 1, 2, 2, 2, 2, 2
1530182723.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182718.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182716.0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1530182797.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530182797.0, 0, 1, 1, 0, -1, -2, -1, -2, -3
1530182781.0, 0, 1, 2, 3, 4, 4, 3, 4, 4
1530182848.0, 0, 1, 1, 2, 2, 2, 2, 2, 3
1530182893.0, 0, 1, 2, 2, 2, 3, 3, 3, 4
1530182875.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182932.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530182914.0, 0, 1, 1, 1, 3, 5, 6, 8, 10
1530182947.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530182947.0, 0, 1, 1, 0, 0, 0, 0, 0, -1
1530182991.0, 0, 2, 1, 1, 0, 1, 1, 1, 1
1530182990.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530182968.0, 0, 0, 0, 0, 1, 1, 1, 1, 1
1530182954.0, 0, 1, 1, 1, 1, -1, 0, -2, -1
1530182953.0, 0, 1, 1, 1, 0, -1, -1, -1, -2
1530183039.0, 0, 2, 5, 6, 8, 9, 13, 19, 20
1530183029.0, 0, 1, 3, 5, 6, 9, 13, 16, 19
1530183055.0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1530183127.0, 0, 2, 3, 3, 4, 5, 8, 10, 9
1530183124.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183114.0, 0, 1, 1, 3, 3, 3, 3, 4, 2
1530183108.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183149.0, 0, 1, 1, 1, 2, 2, 2, 2, 3
1530183211.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183210.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183163.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183159.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183242.0, 0, 2, 2, 1, 1, 1, 1, 1, 1
1530183287.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183286.0, 0, 0, 0, -1, -1, -1, -1, -1, -1
1530183277.0, 0, 1, 1, 1, 1, 1, 2, 5, 4
1530183274.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183267.0, 0, 1, 1, 3, 3, 3, 3, 3, 3
1530183263.0, 0, 1, 2, 1, 0, -1, -3, -1, 0
1530183262.0, 0, 2, 4, 5, 5, 5, 4, 6, 6
1530183344.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183341.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183302.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183347.0, 0, 2, 2, 2, 3, 3, 3, 3, 3
1530183421.0, 0, 3, 3, 2, 1, -1, -2, -3, -1
1530183417.0, 0, 0, -2, -3, -4, -4, -4, -5, -4
1530183407.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183431.0, 0, 1, 1, 1, 1, 0, 0, 0, 0
1530183425.0, 0, 1, 1, 2, 2, 2, 2, 2, 2
1530183472.0, 0, 2, 2, 3, 4, 3, 3, 5, 3
1530183457.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1530183451.0, 0, 0, -2, -4, -5, -4, -5, -5, -4
1530183446.0, 0, 2, 2, 2, 3, 3, 3, 4, 5
1530183443.0, 0, 2, 4, 3, 5, 6, 7, 7, 9
1530183438.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183432.0, 0, 2, 1, 1, 1, 2, 2, 2, 2
1530183505.0, 0, 1, 1, 1, 2, 2, 3, 3, 3
1530183528.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1530183527.0, 0, 1, 1, 1, 1, 1, 3, 3, 3
1530183523.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183576.0, 0, 1, 1, 2, 2, 2, 2, 2, 2
1530183635.0, 0, 1, 0, -1, -2, -2, -2, -3, -3
1530183624.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1530183612.0, 0, 2, 3, 3, 4, 4, 4, 5, 4
1530183704.0, 0, 1, 1, 1, 1, 1, 1, 2, 2
